const,TOT_POP,White-alone pop,Black-alone pop,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,POVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Employed_2018,Unemployed_2018,Unemployment_rate_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,county_pop2018_18 and older,Urban_rural_code,Age_0_19,Age_20_39,Age_40_59,Age_60+,Other_races,Indice_Profesionales_Disponibles,Indice_Capacidad_Medica,y
1.0,56530,54499,856,60,456,9.3,12.8,-3.6,0.0,4.7,4.7,6637,17551,10768,5701,10252,27.6,25.3,42188,22760,946,4.0,42188,80.6,47.99615362,9.953273333,0.960257075,29.95167068,20.75825294,84.36067155,6,45290,3,12403,12280,15813,16034,1175,109.55,199.980279198,56036
1.0,41550,40177,429,-191,579,11.0,12.7,-1.7,0.5,-3.3,-2.9,2872,13518,8780,4376,5688,20.4,18.3,44715,17378,952,5.2,44715,79.6,21.46556268,7.947838742,0.689570982,28.10179476,19.21557077,80.97838203,9,32582,5,9825,9186,10845,11694,944,122.35000000000001,167.398719964,41528
1.0,10881,9654,546,106,77,18.1,5.4,12.7,17.8,-20.8,-3.0,1971,1958,1728,963,1120,12.7,12.3,55787,5427,129,2.3,55787,93.4,5.893761261,4.636049528,0.524516552,5.042126858,7.10635329,15.48169824,0,7651,6,3500,2787,2547,2047,681,105.86666666666666,38.684505729,9027
1.0,14836,12604,1721,32,102,7.7,10.3,-2.6,0.1,4.7,4.8,1614,3529,2473,3596,1814,19.9,18.5,56690,7173,226,3.1,56690,78.1,7.799725864,3.661238001,0.167211631,7.399114666,6.495126786,20.46949048,0,12204,4,2905,2835,3716,5380,511,113.43333333333332,45.991907428000005,14364
1.0,17824,17024,114,229,138,9.1,10.2,-1.1,0.6,13.4,14.0,1672,5210,4211,1493,2481,21.8,20.3,46068,7358,458,5.9,46068,81.3,7.881427563,6.745574767,0.256770491,13.22189714,10.7397824,36.20285607,0,14081,5,4106,3981,4705,5032,686,122.78333333333335,75.04830843100001,17359
1.0,24265,23289,273,373,269,13.2,11.0,2.2,0.4,12.9,13.3,3348,7306,3581,1586,4309,26.0,23.9,42265,10638,353,3.2,42265,80.7,20.6019223,4.272354103,0.412181814,12.8564884,8.910295553,36.21106837,0,18278,2,6525,6017,6395,5328,703,109.55,83.26431054,23488
1.0,8716,7750,159,-169,1005,10.0,9.1,0.9,1.8,-22.3,-20.5,255,1286,1849,1987,1360,19.2,16.6,47487,4905,135,2.7,47487,79.5,4.721075558,3.713611587,0.420153136,4.038891434,5.692397324,12.40129417,0,7185,6,2137,2707,1708,2164,807,105.86666666666666,30.987423209,6754
1.0,88690,77839,8384,714,1562,11.5,10.9,0.7,0.4,7.0,7.4,9255,21865,19587,9991,10432,15.0,14.0,57284,38296,1387,3.5,57284,114.8,46.03364737,9.707529106,1.832636336,41.46112899,33.89469976,115.075046,6,68564,2,21881,22086,24212,20511,2467,96.11666666666666,254.00468756200002,85980
1.0,27271,20870,5184,-76,1061,10.3,9.9,0.4,-0.4,-2.6,-3.1,3933,6628,5637,2795,4379,26.1,24.1,47757,11129,459,4.0,47757,88.6,12.38848369,11.14096837,0.29415098,13.27618933,10.5684245,39.34006724,0,21264,6,6627,5971,7062,7611,1217,109.35000000000002,87.00828411,27279
1.0,90180,81683,2165,2965,677,14.4,5.3,9.1,2.9,21.3,24.2,2562,9851,15319,27049,4687,5.4,4.9,87267,46835,818,1.7,87267,145.3,54.91698258,24.37262547,3.371594144,36.51607895,61.74588937,116.7771633,0,65139,3,26919,25617,22674,14970,6332,97.89999999999999,297.700333814,53698
1.0,2637772,1758250,619411,14973,32325,15.2,6.5,8.8,5.5,-8.5,-3.1,351441,372587,418128,506554,368310,20.7,20.4,59838,1308543,50682,3.7,59838,98.7,909.834988,536.9864479,48.06502007,998.061411,883.367061,3115.31176,614,1948080,1,757617,810799,654437,414919,260111,95.95,7105.62668797,2047479
1.0,39498,38595,208,-179,760,9.7,13.3,-3.6,0.2,-1.1,-0.9,2178,13505,7981,5644,4316,18.1,17.4,50554,18209,849,4.5,50554,83.0,21.59781355,17.48365058,0.613731957,32.00041602,22.21771367,82.55157437,6,31861,5,8400,8217,10494,12387,695,133.11666666666667,182.46490014699998,37862
1.0,1127,1059,6,30,0,9.0,7.2,1.8,0.0,26.1,26.1,39,232,220,119,109,15.2,12.4,53866,674,16,2.3,53866,97.0,0.442009157,0.397037295,0.028910483,0.249915061,0.592343667,0.896224963,0,864,5,282,197,294,354,62,88.05,2.606440626,1060
1.0,42733,28296,209,151,356,10.1,13.7,-3.6,0.1,7.0,7.1,4875,10803,9324,5329,8756,33.6,30.3,40287,17360,705,3.9,40287,77.6,12.25717846,13.95866124,1.354683738,14.29462281,24.49268199,50.5242847,6,34178,6,9454,8723,10575,13981,14228,91.69999999999999,122.882112938,46614
1.0,2987,2783,19,-22,33,10.7,15.3,-4.7,0.0,-2.7,-2.7,156,620,1118,436,392,18.0,17.8,52308,1201,77,6.0,52308,69.5,1.163929662,0.597822183,0.027108521,1.688657002,1.147619242,4.43786883,0,2507,6,517,500,745,1225,185,120.01666666666671,9.063005440000001,2647
1.0,60537,57826,663,2383,691,10.5,11.5,-0.9,0.9,40.0,40.9,4357,12296,13663,10698,6108,16.8,14.8,60917,25526,984,3.7,60917,100.5,20.88075871,12.32386597,1.103094627,22.90555956,20.27331846,71.49656149,12,47632,2,14027,12541,14357,19612,2048,95.95,160.983158817,55828
1.0,332330,169908,129708,1091,15292,16.0,8.0,8.0,1.5,-6.2,-4.7,19001,52253,82315,51252,53788,23.7,22.2,46779,121379,6578,5.1,46779,86.8,150.9686034,135.7661259,3.584584182,161.7863664,128.7889888,479.4061291,48,250211,3,92206,111463,72231,56430,32714,109.35000000000002,1108.300797782,252127
1.0,476,468,2,-2,0,8.4,4.2,4.2,0.0,-10.5,-10.5,13,112,147,80,77,24.2,23.1,44467,250,12,4.6,44467,74.5,0.257828358,0.202808526,0.02294549,0.220572777,0.310874383,0.67726205,0,385,6,102,100,117,157,6,105.86666666666666,1.692291584,420
1.0,29970,28503,613,515,691,9.0,10.0,-0.9,0.6,17.6,18.2,3059,6477,6595,4383,4118,23.1,21.3,51579,15612,491,3.0,51579,88.0,13.7179422,9.478627973,0.413105217,14.18232944,9.717944099,36.43303112,0,24039,6,6744,6441,7740,9045,854,99.28333333333335,83.942980049,25857
1.0,42132,34352,398,234,640,12.1,11.5,0.6,2.2,2.7,4.9,4795,8730,9982,5519,7049,25.9,24.9,48345,19477,1331,6.4,48345,65.3,16.98007283,10.66775731,0.514378235,20.95532202,24.69574636,62.15590045,0,32363,6,10630,9093,9884,12525,7382,121.73333333333335,135.969177205,37676
1.0,33304,26957,4735,196,441,11.7,10.4,1.4,1.8,2.8,4.6,3611,9102,5900,3776,4320,19.9,18.6,56627,17340,688,3.8,56627,68.2,18.42470094,12.68179386,0.275571357,31.34899759,9.452097549,75.68291752,0,25397,6,8608,8039,8948,7709,1612,153.83333333333334,147.866078816,32887
1.0,67653,59874,658,864,1033,12.1,12.2,0.0,0.0,12.9,12.9,5838,13954,17565,8988,12310,25.0,25.4,45374,27602,1897,6.4,45374,71.8,33.91760614,18.69423509,0.984756771,41.47278924,31.93194905,99.47657737,0,52947,5,16313,16279,15730,19331,7121,133.79999999999998,226.477913661,56354
1.0,6955,6810,29,-36,198,8.9,13.9,-5.0,0.0,-0.1,-0.1,622,2624,1173,937,907,21.3,21.7,48070,3145,182,5.5,48070,109.2,3.628028521,2.572742093,0.215678978,3.758976472,4.779600206,10.79550313,0,5878,6,1237,1421,1921,2376,116,117.36666666666667,25.750529399999998,8035
1.0,2611,2489,13,11,18,11.9,7.7,4.2,0.8,-1.2,-0.4,97,716,776,353,392,18.2,15.9,50050,1338,44,3.2,50050,90.1,1.024033638,0.919844169,0.066978944,0.578995763,1.372324149,2.076347275,0,1985,4,680,497,590,844,109,88.05,6.038523938,2004
1.0,10558,10258,64,22,62,9.3,11.4,-2.1,0.0,4.1,4.1,1331,3447,1832,854,1654,25.3,23.0,44152,4736,222,4.5,44152,79.2,5.447913725,1.333184795,0.20826082,4.1510168,5.242808372,13.73574772,0,8283,6,2490,2241,2936,2891,236,101.68333333333334,30.118932232,11110
1.0,16106,15162,480,112,80,11.4,10.1,1.3,0.1,5.6,5.7,1707,4544,3237,1316,2273,21.7,19.6,53405,7865,318,3.9,53405,106.4,10.5753699,3.553958664,0.378464158,7.118730589,6.848399047,23.27013908,0,12302,2,4170,3635,4306,3995,464,101.93333333333332,51.745061438,16972
1.0,22601,11827,10091,-122,438,11.9,12.6,-0.7,0.7,-5.4,-4.7,2999,5899,4121,2066,6063,43.0,40.8,36096,8943,456,4.9,36096,61.6,10.34498537,7.148030391,0.311531231,10.69518945,7.328503656,27.47490611,16,17137,5,5949,5311,5559,5782,683,99.28333333333335,79.303146208,23431
1.0,29955,26935,1671,-368,3329,8.4,9.8,-1.3,2.9,-13.9,-11.0,1188,5639,5606,5968,5821,22.9,21.0,42887,12675,684,5.1,42887,65.9,11.66829382,5.858833003,0.439647581,22.69004708,14.23329655,50.27499396,7,24839,5,7037,9731,6067,7120,1349,120.75,112.165111994,25241
1.0,6111,5953,31,85,245,19.0,9.1,9.9,3.5,0.7,4.1,320,1552,1053,746,549,10.8,10.4,65776,3143,100,3.1,65776,115.3,3.276341338,2.798397252,0.394823375,2.348160071,3.747358697,6.635803386,0,4187,6,2083,1334,1358,1336,127,109.14999999999999,19.200884118999998,4230
1.0,103551,95660,2181,1401,877,11.4,5.2,6.3,0.5,7.0,7.4,2346,12334,19051,31252,3945,3.7,3.0,104248,56437,1422,2.5,104248,148.3,53.1487019,33.43939161,2.343710119,59.33092938,64.7011628,173.1577326,25,75850,2,30342,24468,30225,18516,5710,130.43333333333334,411.121628409,60130
1.0,50592,48800,311,171,705,8.8,10.8,-2.0,0.0,5.4,5.4,4527,15052,11687,6163,8011,21.1,18.9,43755,21787,1101,4.8,43755,78.7,41.58027023,21.01693659,1.285208353,30.42919776,42.26067465,84.82375127,4,40982,6,10625,10781,14488,14698,1481,151.38333333333335,225.396038853,47948
1.0,229642,184594,36981,-368,9138,10.6,12.6,-2.0,2.0,-1.5,0.5,14934,62331,47306,39658,36520,24.3,21.6,48010,97293,6144,5.9,48010,85.5,118.6376594,43.926777,3.811178327,155.3153394,106.2022167,447.5580651,67,183650,3,51347,54456,57936,65903,8067,122.35000000000001,942.451235927,232723
1.0,81069,77855,1050,785,340,10.4,8.2,2.3,-0.1,7.6,7.5,6587,22840,17696,7812,7596,12.6,11.6,61022,40596,1726,4.1,61022,121.6,53.23076259,17.88872935,1.904986391,35.83188688,34.47118232,117.129449,0,63274,2,19522,20511,23084,17952,2164,101.93333333333332,260.45699653099996,84000
1.0,38701,37602,235,-303,517,11.8,13.4,-1.6,0.3,-6.4,-6.1,3391,9022,10789,4393,7358,26.0,24.1,42071,16016,1049,6.1,42071,64.7,15.07510062,7.569444035,0.568012052,29.3148894,18.38901051,64.95384881,0,30089,6,9376,8685,10040,10600,864,120.75,135.870305427,38306
1.0,47079,33757,11814,28,515,9.3,13.2,-3.8,0.1,4.4,4.5,4188,11331,11660,6533,8429,27.5,26.2,46411,18839,900,4.6,46411,86.1,21.38672669,19.23309193,0.507804407,22.91920785,18.24468692,67.91430551,8,37604,5,10471,9533,12086,14989,1508,109.35000000000002,158.205823307,50345
1.0,9226,7994,42,61,70,10.9,11.9,-1.0,0.1,7.5,7.6,748,2484,2184,967,1342,22.8,20.6,48451,3835,186,4.6,48451,87.3,3.618435214,3.250280468,0.236670908,2.045888515,4.849123935,7.336798145,0,7142,6,2253,1778,2291,2904,1190,88.05,21.337197185,8379
1.0,15449,7302,62,129,359,13.6,7.8,5.8,1.6,1.0,2.6,1440,2715,3092,1635,3419,26.8,24.5,42982,5396,359,6.2,42982,60.2,5.898868592,3.899997627,0.263909614,4.745485835,5.141350256,18.06314691,1,10730,6,5267,3745,3422,3015,8085,92.46666666666665,39.012758833999996,13215
1.0,22304,20964,668,-104,3652,10.6,7.6,3.0,0.3,-8.0,-7.7,938,4805,3253,3466,3715,13.8,13.7,46698,10338,312,2.9,46698,85.8,12.43995187,2.421003217,0.444153974,13.87435077,9.960698949,39.5551879,0,18767,5,5449,8036,4272,4547,672,114.71666666666665,78.69534668,18186
1.0,131533,120165,4712,922,834,12.7,7.6,5.0,1.2,0.8,2.0,6092,23606,28180,26756,8371,8.7,7.8,77696,68362,2379,3.4,77696,154.8,86.36595857,29.02414286,3.090806288,58.13659447,55.92887569,190.0404324,18,97323,2,37254,32821,36001,25457,6656,101.93333333333332,440.586810278,108284
1.0,8276,7975,40,-77,163,11.3,11.8,-0.5,0.8,-9.5,-8.7,577,2263,2058,1138,667,11.5,10.8,59938,4724,182,3.7,59938,85.3,4.247749002,2.672542081,0.187313932,4.741844807,5.171044445,13.83910725,0,6461,6,1974,1604,1928,2770,261,130.43333333333334,30.859601517,7381
1.0,23341,22404,205,87,454,10.0,10.7,-0.7,0.5,3.9,4.4,1914,7187,4894,2242,4032,25.2,22.9,45607,10401,483,4.4,45607,80.5,10.3209381,8.833508788,0.336247757,17.31442444,14.06402946,47.40859871,4,18132,6,5694,5046,5858,6743,732,122.78333333333335,102.27774725500001,22558
1.0,10769,8593,1810,126,377,8.5,12.8,-4.3,0.2,16.0,16.2,1154,2655,2633,1797,1317,22.9,22.5,54871,5119,139,2.6,54871,75.6,5.661583165,2.657581021,0.121373824,5.370791712,4.714614476,14.85817895,0,9005,6,1940,1899,2613,4317,366,113.43333333333332,33.384123148,10690
1.0,13376,12722,144,-28,1229,10.8,10.1,0.7,2.5,-5.4,-2.9,693,2734,3658,2295,1567,18.0,16.2,51676,6604,226,3.3,51676,83.0,6.621587331,3.727536924,0.671419694,3.05611723,8.705303624,12.59490737,0,10691,6,3098,3194,3135,3949,510,97.41666666666667,35.376872173,11173
1.0,159442,137723,12630,181,5869,10.6,10.1,0.5,1.4,-0.7,0.7,9302,32314,35983,33483,17059,15.5,14.7,71084,78192,3166,3.9,71084,105.1,102.8912884,72.55667494,1.354369509,169.051423,52.86936395,399.0331562,12,128251,3,36234,43410,41699,38099,9089,150.75,809.756275999,127526
1.0,113459,76556,27536,830,457,7.9,7.6,0.3,2.2,4.9,7.1,3926,15659,20775,35115,5689,7.6,6.5,95021,55758,2010,3.5,95021,162.1,51.93273286,35.88373878,1.563914074,53.69078799,36.78973038,137.9264357,37,87366,2,29129,23217,32254,28859,9367,99.28333333333335,354.787339784,80536
1.0,13938,7837,5760,-21,441,12.1,12.2,-0.1,0.1,-1.4,-1.4,1631,4118,2525,1369,3493,41.2,45.9,39048,5042,288,5.4,39048,66.6,6.379735681,4.408178735,0.192120805,6.595705964,4.519476305,16.94372999,0,11003,6,3199,3383,3664,3692,341,99.28333333333335,39.038947480000004,14131
1.0,11640,11248,45,205,7,12.4,3.3,9.1,1.5,7.2,8.7,521,1190,2585,3050,888,10.9,10.4,68749,6263,144,2.2,68749,123.8,4.565205494,4.100722377,0.29859629,2.581199037,6.1179062,9.256484978,0,8777,5,3119,2964,3387,2170,347,88.05,26.920114376,7530
1.0,15041,14477,73,8,207,8.2,13.6,-5.4,0.1,5.9,6.0,1429,4814,3796,1341,2360,24.1,22.4,42540,5549,425,7.1,42540,75.1,6.650838868,5.692335619,0.216678913,11.15745932,9.062896493,30.55022207,5,12309,6,2990,2970,3904,5177,491,122.78333333333335,68.330431283,16118
1.0,172828,144549,14147,-17,10507,11.2,7.0,4.2,4.7,-9.1,-4.3,4324,26375,27343,47013,23366,10.5,8.6,67087,84209,3680,4.2,67087,103.1,67.32124467,33.80305092,2.536585282,130.9122169,82.12025291,290.0659875,30,135692,4,45540,55183,39799,32306,14132,120.75,636.759338182,119300
1.0,34993,32791,266,78,998,11.1,11.8,-0.7,4.2,-1.3,2.9,1911,7910,7429,6177,5697,20.1,18.5,47302,16546,692,4.0,47302,85.6,16.60207944,12.87978782,1.844675493,11.33157803,19.33615205,37.94761015,11,27906,5,7981,9515,8276,9221,1936,113.66666666666664,110.941882983,28132
1.0,60949,46413,13133,-392,1067,8.3,12.4,-4.1,0.3,-2.5,-2.3,8121,15953,14840,6299,9815,22.3,21.1,44710,29461,1085,3.6,44710,61.6,32.04269963,15.04103498,0.686935946,30.39691559,26.68316814,84.09240868,0,49426,5,12803,12581,16935,18630,1403,113.43333333333332,188.943162966,61001
1.0,16006,15065,97,-73,429,9.8,13.0,-3.2,0.4,-1.6,-1.2,1237,3916,4100,2654,2405,22.7,20.8,45972,6593,383,5.5,45972,72.8,8.024554771,4.422862649,0.232983266,9.81203294,7.554768842,23.53512923,2,12871,6,3400,3339,3742,5525,844,133.79999999999998,55.582331698000004,14831
1.0,39563,17576,21174,-39,898,13.4,13.3,0.1,1.3,-2.4,-1.1,4670,9095,7795,3960,11814,46.2,47.8,33983,13739,833,5.7,33983,76.0,27.63354729,1.41744466,1.311467489,15.61838555,14.53211955,44.78860182,28,29319,5,11430,9482,9379,9272,813,84.5,133.301566359,41464
1.0,20544,14256,5453,120,287,11.2,9.9,1.3,3.5,1.2,4.7,2923,5095,3781,2270,3017,23.8,23.9,46019,8535,273,3.1,46019,87.7,8.570561672,4.238811501,0.278816009,8.635214659,9.459540251,26.07131726,0,16094,3,4885,4821,5353,5485,835,100.01666666666667,57.254261352,20189
1.0,27604,26629,311,-226,468,11.3,12.1,-0.8,0.3,-7.7,-7.4,2157,7952,6736,3072,2669,16.6,15.0,55247,13749,645,4.5,55247,84.9,10.75251486,5.39900605,0.405142107,20.9092325,13.11620491,46.32919156,0,21640,6,6577,5887,7039,8101,664,120.75,96.911291987,26449
1.0,4059,3712,28,36,75,9.4,11.6,-2.2,4.7,6.4,11.1,245,728,1309,755,533,19.0,17.9,53700,1689,100,5.6,53700,72.5,1.635861474,1.02773253,0.049555237,2.018837275,2.379190033,5.988104052,0,3294,4,832,809,966,1452,319,121.73333333333335,13.099280601,3585
1.0,8351,5347,2647,-63,79,9.1,10.7,-1.7,-0.5,-5.4,-5.8,1412,2331,1579,803,1884,36.7,34.3,39114,3261,174,5.1,39114,66.7,3.822440283,2.641175249,0.115109832,3.951839612,2.707859565,10.15189332,0,6576,3,1951,1739,2333,2328,357,99.28333333333335,23.390317861,8361
1.0,51653,46293,2687,200,611,8.3,10.1,-1.8,0.1,5.6,5.7,4441,12159,13005,6975,5727,17.3,15.9,55978,23386,992,4.1,55978,98.8,22.83995612,19.54831539,0.744107168,38.31635173,31.12331577,104.9139432,0,41007,3,11850,11049,13840,14914,2673,122.78333333333335,217.485989378,46047
1.0,4921,4735,56,-16,146,7.9,12.6,-4.7,0.6,0.8,1.4,666,1038,1087,620,693,24.6,22.7,47068,1813,66,3.5,47068,77.6,1.697378688,1.001796331,0.089669601,1.861972985,1.648000399,5.811893208,0,3913,6,1120,856,1180,1765,130,95.95,12.110711212,5010
1.0,14275,5346,8623,-122,1013,8.7,13.2,-4.5,0.3,-4.3,-4.0,1726,3235,2957,1822,3605,39.1,37.1,36230,4665,325,6.5,36230,69.1,5.955255445,2.945338502,0.193735326,6.000179579,6.57296228,18.11565683,0,11551,6,3377,3252,3475,4171,306,100.01666666666667,39.783127961999995,16200
1.0,8802,7723,762,71,86,6.4,14.3,-7.9,1.1,14.8,16.0,643,2189,2099,1915,812,16.6,15.4,61764,3987,124,3.0,61764,85.1,4.62747284,2.172163446,0.09920442,4.389795584,3.853471689,12.14427441,0,7442,2,1534,1499,2238,3531,317,113.43333333333332,27.286382388999996,7969
1.0,4358,597,29,-59,60,19.4,14.8,4.6,0.7,-18.7,-18.0,380,762,843,385,1408,37.6,32.3,37002,1199,51,4.1,37002,56.7,2.620268736,1.301533924,0.223611555,2.012503996,3.365640586,5.177467546,0,2805,4,1717,1122,995,524,3732,106.91666666666669,14.701026342999999,4008
1.0,14041,12462,239,20,2254,10.2,6.1,4.1,3.8,-6.3,-2.5,286,1510,1793,3372,2314,16.3,14.3,46378,7041,209,2.9,46378,81.3,7.527918298,6.429765312,0.907169858,5.395273368,8.610156024,15.24681972,0,11585,5,3713,5621,2342,2365,1340,109.14999999999999,44.117102579999994,9904
1.0,42929,40111,1270,37,539,12.3,8.5,3.8,2.7,-5.7,-2.9,3544,9908,8817,6283,4973,16.0,14.7,58465,21159,575,2.6,58465,97.3,26.14250549,11.60226701,1.605002939,17.38299793,29.39331653,55.5902289,5,32238,5,11689,10647,10635,9958,1548,97.89999999999999,146.716318799,36459
1.0,69410,64322,3125,383,1318,10.5,11.7,-1.3,0.1,6.7,6.8,8731,17461,14315,7662,10542,22.2,20.2,43767,29961,1206,3.9,43767,74.6,31.77051611,21.95233793,0.956744514,32.84602891,22.50658992,84.37826793,0,54316,3,16584,16493,18560,17773,1963,99.28333333333335,194.410485314,64716
1.0,259103,231758,16294,1918,7682,9.5,10.3,-0.8,0.8,7.5,8.2,16793,43596,52790,72933,28859,16.8,16.6,53960,135185,4134,3.0,53960,100.1,117.7035418,105.8508426,2.794741718,126.1376731,100.4110774,373.7717518,166,211269,3,53351,68277,67327,70148,11051,109.35000000000002,992.669628418,195053
1.0,21067,11612,8686,-235,230,9.6,13.4,-3.7,-0.1,-7.3,-7.4,2409,6805,3464,2078,4560,31.6,30.1,39556,6716,442,6.2,39556,79.3,10.93461325,2.305880208,0.435315703,9.848479021,8.051185475,27.3343781,8,16524,6,5074,4635,5525,5833,769,96.11666666666666,66.909851757,24180
1.0,6040,5805,44,1,82,12.6,10.8,1.8,0.7,-2.3,-1.7,468,1648,1387,772,559,13.3,12.0,60627,3444,68,1.9,60627,100.9,3.678183353,1.632409157,0.22581979,2.445743146,4.135564114,7.821402375,0,4599,6,1565,1217,1469,1789,191,97.89999999999999,19.939121935000003,5405
1.0,20092,19319,171,82,224,11.5,10.3,1.2,0.0,3.0,2.9,1748,5606,4542,2003,2684,22.0,22.9,52798,9620,338,3.4,52798,94.7,10.36744483,2.537066575,0.396322826,7.899434509,9.977126899,26.13929184,4,15392,6,5158,4540,5078,5316,602,101.68333333333334,61.316687479,18667
1.0,370963,274712,45621,1755,22604,9.8,6.5,3.4,5.7,-4.4,1.4,10800,33896,57051,125423,52258,12.6,11.4,72267,188693,5928,3.0,72267,127.6,164.0326533,140.3926533,5.344050245,275.1814761,223.5223238,753.473973,92,302031,3,89938,124744,84360,71921,50630,122.78333333333335,1653.947129745,252429
1.0,23517,21431,1637,5,1032,11.0,10.8,0.2,0.3,-0.1,0.2,3375,4743,5457,2109,3066,17.5,16.8,45720,9883,419,4.1,45720,102.2,16.42590632,0.842556077,0.77956123,9.283865556,8.638168376,26.62319716,0,18421,5,6023,5908,6003,5583,449,84.5,62.593254719,22064
1.0,1362,1239,51,-25,25,8.7,10.9,-2.2,1.5,-18.2,-16.7,105,431,318,135,194,17.8,16.7,46915,575,21,3.5,46915,77.4,0.469788615,0.277270189,0.024818126,0.515343874,0.456122037,1.608575198,0,1059,6,330,255,314,463,72,95.95,3.351918039,1336
1.0,35564,24199,10860,-288,405,11.3,11.9,-0.6,-0.1,-7.4,-7.4,4683,8845,6949,4253,5750,24.5,24.5,44681,14597,754,4.9,44681,99.9,24.84036792,1.274170358,1.178905285,14.03969021,13.06322321,40.26140169,9,27510,6,8836,8324,9162,9242,505,84.5,103.657758673,36665
1.0,118791,109055,577,928,3645,9.9,7.4,2.5,1.3,4.0,5.3,3471,16405,24461,32817,14719,13.2,11.7,56207,60969,2100,3.3,56207,101.7,56.35920381,43.72311248,6.262133756,38.46739307,65.64058062,128.8210373,32,96476,4,26210,39709,26969,25903,9159,113.66666666666664,371.27346103599996,69489
1.0,20786,20317,146,-462,56,8.6,16.0,-7.4,0.0,-14.6,-14.7,3126,7684,3354,1485,4969,29.7,26.6,35460,6304,479,7.1,35460,80.5,10.84287575,7.689003185,0.644587093,11.2342322,14.28451041,32.26388612,0,16569,6,4633,4334,5641,6178,323,117.36666666666667,76.95909475799999,23931
1.0,75317,40371,33242,-1013,3683,12.2,11.0,1.1,-0.4,-14.2,-14.6,7507,14912,18979,10369,18243,33.9,31.7,40077,29012,1538,5.0,40077,89.6,52.60662441,2.698422249,2.496671053,29.73308254,27.66513278,85.2650993,51,57681,5,19637,19187,18562,17931,1704,84.5,251.465032332,68844
1.0,17142,5792,11003,-125,1603,10.5,16.5,-6.0,0.0,-1.1,-1.1,2591,5124,2952,1502,4376,42.8,43.9,33199,6284,302,4.6,33199,63.3,7.151312703,3.536882143,0.232645251,7.205259428,7.893080169,21.75401677,0,13689,6,3860,4624,4284,4374,347,100.01666666666667,47.773196464,18788
1.0,522046,446751,32709,3112,13495,10.1,8.0,2.2,2.0,1.9,3.9,23654,75080,70157,181587,34311,7.8,7.1,99224,272641,8931,3.2,99224,163.0,285.4588124,231.0818232,8.111709791,422.9502552,293.6520469,1091.08611,93,403907,2,133061,125338,143623,120024,42586,133.11666666666667,2425.3407574909997,327869
1.0,147381,125636,7153,1786,1313,12.6,4.5,8.1,1.2,2.9,4.1,4801,20820,30145,36166,7563,6.1,5.7,101427,80758,2062,2.5,101427,144.3,75.64493665,47.59327264,3.335731582,84.44391366,92.08720413,246.450153,0,106923,2,44035,36847,42858,23641,14592,130.43333333333334,549.555211662,89969
1.0,26533,24444,1332,137,413,10.8,8.8,2.0,0.8,2.5,3.2,1969,4978,5217,5964,2438,13.2,12.2,66164,14336,457,3.1,66164,131.8,17.42184835,5.854786118,0.62348128,11.72738599,11.28204222,38.33519187,0,20685,3,6498,5819,7308,6908,757,101.93333333333332,85.244735828,24510
1.0,15944,7308,8272,-58,2920,10.8,12.8,-2.0,0.0,-1.6,-1.6,2234,4923,2978,1742,4245,41.1,41.6,33659,5476,303,5.2,33659,70.1,8.088367799,2.624271617,0.54059311,8.577638779,6.131283882,25.63711503,4,13060,6,3167,4478,4145,4154,364,111.48333333333333,55.599270217,19445
1.0,122492,117077,2455,-683,3710,9.9,13.2,-3.3,0.2,-2.4,-2.2,8029,40191,21878,18420,17156,19.4,18.5,49244,57050,2505,4.2,49244,80.9,66.97957814,54.22065236,1.903318014,99.24034025,68.90202498,256.0106195,50,97475,4,28137,28379,31413,34563,2960,133.11666666666667,597.256533244,114186
1.0,53126,37909,12972,1841,4191,12.8,6.2,6.6,1.2,27.3,28.5,5292,8945,7881,5486,7776,19.9,19.0,59807,21786,977,4.3,59807,98.6,18.32451538,10.81516599,0.968052681,20.10143808,17.79143856,62.74388103,0,40228,2,16442,16097,11465,9122,2245,95.95,130.744491721,44147
1.0,5754,5058,256,-146,1053,9.4,9.6,-0.2,0.5,-25.6,-25.1,568,1681,1186,867,714,18.5,17.4,52952,2876,64,2.2,52952,102.0,1.650429525,1.879534242,0.182408214,1.924771479,3.297940518,6.803096768,0,4623,6,1240,1305,1676,1533,440,91.69999999999999,15.738180746,5465
